"Plot Title: Schoorbakkebrug"
"#","Date Time, GMT+01:00","High Range, mS/cm (LGR S/N: 20844998, SEN S/N: 20844998)","Temp, °C (LGR S/N: 20844998, SEN S/N: 20844998)","Coupler Detached (LGR S/N: 20844998)","Coupler Attached (LGR S/N: 20844998)","Host Connected (LGR S/N: 20844998)","Stopped (LGR S/N: 20844998)","End Of File (LGR S/N: 20844998)"
1289,03/15/23 05:37:30 AM,0.5048,10.00,,,,,
1290,03/15/23 06:07:30 AM,0.5064,9.93,,,,,
1291,03/15/23 06:37:30 AM,0.5085,9.86,,,,,
1292,03/15/23 07:07:30 AM,0.5043,9.79,,,,,
1293,03/15/23 07:37:30 AM,0.5054,9.73,,,,,
1294,03/15/23 08:07:30 AM,0.5038,9.69,,,,,
1295,03/15/23 08:37:30 AM,0.4996,9.64,,,,,
1296,03/15/23 09:07:30 AM,0.4980,9.64,,,,,
1297,03/15/23 09:37:30 AM,0.4975,9.64,,,,,
1298,03/15/23 10:07:30 AM,0.4975,9.70,,,,,
1299,03/15/23 10:37:30 AM,0.4944,9.77,,,,,
1300,03/15/23 11:07:30 AM,0.4944,9.83,,,,,
1301,03/15/23 11:37:30 AM,0.4923,9.86,,,,,
1302,03/15/23 12:07:30 PM,0.4986,9.91,,,,,
1303,03/15/23 12:37:30 PM,0.4907,9.96,,,,,
1304,03/15/23 01:07:30 PM,0.5269,9.92,,,,,
1305,03/15/23 01:37:30 PM,0.4871,9.97,,,,,
1306,03/15/23 02:07:30 PM,0.4689,10.01,,,,,
1307,03/15/23 02:37:30 PM,0.4715,10.07,,,,,
1308,03/15/23 03:07:30 PM,0.4772,10.11,,,,,
1309,03/15/23 03:37:30 PM,0.5416,10.05,,,,,
1310,03/15/23 04:07:30 PM,0.5390,9.93,,,,,
1311,03/15/23 04:37:30 PM,0.5390,9.89,,,,,
1312,03/15/23 05:07:30 PM,0.5369,9.82,,,,,
1313,03/15/23 05:37:30 PM,0.5348,9.78,,,,,
1314,03/15/23 06:07:30 PM,0.5300,9.70,,,,,
1315,03/15/23 06:37:30 PM,0.5242,9.63,,,,,
1316,03/15/23 07:07:30 PM,0.5179,9.58,,,,,
1317,03/15/23 07:37:30 PM,0.5132,9.52,,,,,
1318,03/15/23 08:07:30 PM,0.5085,9.47,,,,,
1319,03/15/23 08:37:30 PM,0.5033,9.44,,,,,
1320,03/15/23 09:07:30 PM,0.4996,9.38,,,,,
1321,03/15/23 09:37:30 PM,0.4933,9.33,,,,,
1322,03/15/23 10:07:30 PM,0.4887,9.31,,,,,
1323,03/15/23 10:37:30 PM,0.4829,9.27,,,,,
1324,03/15/23 11:07:30 PM,0.4783,9.24,,,,,
1325,03/15/23 11:37:30 PM,0.4751,9.23,,,,,
1326,03/16/23 12:07:30 AM,0.4736,9.19,,,,,
1327,03/16/23 12:37:30 AM,0.4710,9.18,,,,,
1328,03/16/23 01:07:30 AM,0.4679,9.17,,,,,
1329,03/16/23 01:37:30 AM,0.4663,9.14,,,,,
1330,03/16/23 02:07:30 AM,0.4658,9.10,,,,,
1331,03/16/23 02:37:30 AM,0.4648,9.09,,,,,
1332,03/16/23 03:07:30 AM,0.4637,9.08,,,,,
1333,03/16/23 03:37:30 AM,0.4637,9.05,,,,,
1334,03/16/23 04:07:30 AM,0.4653,9.03,,,,,
1335,03/16/23 04:37:30 AM,0.4653,9.00,,,,,
1336,03/16/23 05:07:30 AM,0.4637,8.99,,,,,
1337,03/16/23 05:37:30 AM,0.4632,8.96,,,,,
1338,03/16/23 06:07:30 AM,0.4632,8.96,,,,,
1339,03/16/23 06:37:30 AM,0.4627,8.94,,,,,
1340,03/16/23 07:07:30 AM,0.4622,8.91,,,,,
1341,03/16/23 07:37:30 AM,0.4622,8.91,,,,,
1342,03/16/23 08:07:30 AM,0.4622,8.91,,,,,
1343,03/16/23 08:37:30 AM,0.4637,8.91,,,,,
1344,03/16/23 09:07:30 AM,0.4632,8.93,,,,,
1345,03/16/23 09:37:30 AM,0.4642,8.94,,,,,
1346,03/16/23 10:07:30 AM,0.4642,8.96,,,,,
1347,03/16/23 10:37:30 AM,0.4637,8.99,,,,,
1348,03/16/23 11:07:30 AM,0.4658,9.05,,,,,
1349,03/16/23 11:37:30 AM,0.4653,9.10,,,,,
1350,03/16/23 12:07:30 PM,0.4674,9.19,,,,,
1351,03/16/23 12:37:30 PM,0.4668,9.32,,,,,
1352,03/16/23 01:07:30 PM,0.4663,9.42,,,,,
1353,03/16/23 01:37:30 PM,0.4653,9.52,,,,,
1354,03/16/23 02:07:30 PM,0.4663,9.63,,,,,
1355,03/16/23 02:37:30 PM,0.4679,9.72,,,,,
1356,03/16/23 03:07:30 PM,0.4674,9.75,,,,,
1357,03/16/23 03:37:30 PM,0.4674,9.82,,,,,
1358,03/16/23 04:07:30 PM,0.4586,9.83,,,,,
1359,03/16/23 04:37:30 PM,0.4580,9.84,,,,,
1360,03/16/23 05:07:30 PM,0.4570,9.80,,,,,
1361,03/16/23 05:37:30 PM,0.4570,9.79,,,,,
1362,03/16/23 06:07:30 PM,0.4565,9.78,,,,,
1363,03/16/23 06:37:30 PM,0.4565,9.74,,,,,
1364,03/16/23 07:07:30 PM,0.4570,9.72,,,,,
1365,03/16/23 07:37:30 PM,0.4570,9.70,,,,,
1366,03/16/23 08:07:30 PM,0.4586,9.68,,,,,
1367,03/16/23 08:37:30 PM,0.4591,9.66,,,,,
1368,03/16/23 09:07:30 PM,0.4586,9.64,,,,,
1369,03/16/23 09:37:30 PM,0.4586,9.61,,,,,
1370,03/16/23 10:07:30 PM,0.4591,9.61,,,,,
1371,03/16/23 10:37:30 PM,0.4586,9.60,,,,,
1372,03/16/23 11:07:30 PM,0.4596,9.60,,,,,
1373,03/16/23 11:37:30 PM,0.4586,9.58,,,,,
1374,03/17/23 12:07:30 AM,0.4591,9.56,,,,,
1375,03/17/23 12:37:30 AM,0.4611,9.55,,,,,
1376,03/17/23 01:07:30 AM,0.4606,9.51,,,,,
1377,03/17/23 01:37:30 AM,0.4601,9.50,,,,,
1378,03/17/23 02:07:30 AM,0.4617,9.50,,,,,
1379,03/17/23 02:37:30 AM,0.4622,9.52,,,,,
1380,03/17/23 03:07:30 AM,0.4622,9.52,,,,,
1381,03/17/23 03:37:30 AM,0.4627,9.52,,,,,
1382,03/17/23 04:07:30 AM,0.4611,9.54,,,,,
1383,03/17/23 04:37:30 AM,0.4596,9.55,,,,,
1384,03/17/23 05:07:30 AM,0.4580,9.56,,,,,
1385,03/17/23 05:37:30 AM,0.4570,9.55,,,,,
1386,03/17/23 06:07:30 AM,0.4575,9.55,,,,,
1387,03/17/23 06:37:30 AM,0.4580,9.54,,,,,
1388,03/17/23 07:07:30 AM,0.4586,9.52,,,,,
1389,03/17/23 07:37:30 AM,0.4580,9.51,,,,,
1390,03/17/23 08:07:30 AM,0.4586,9.51,,,,,
1391,03/17/23 08:37:30 AM,0.4586,9.51,,,,,
1392,03/17/23 09:07:30 AM,0.4596,9.52,,,,,
1393,03/17/23 09:37:30 AM,0.4601,9.55,,,,,
1394,03/17/23 10:07:30 AM,0.4606,9.59,,,,,
1395,03/17/23 10:37:30 AM,0.4606,9.64,,,,,
1396,03/17/23 11:07:30 AM,0.4617,9.70,,,,,
1397,03/17/23 11:37:30 AM,0.4632,9.74,,,,,
1398,03/17/23 12:07:30 PM,0.4637,9.79,,,,,
1399,03/17/23 12:37:30 PM,0.4668,9.89,,,,,
1400,03/17/23 01:07:30 PM,0.4668,9.78,,,,,
1401,03/17/23 01:37:30 PM,0.4824,9.80,,,,,
1402,03/17/23 02:07:30 PM,0.4876,10.05,,,,,
1403,03/17/23 02:37:30 PM,0.4892,10.02,,,,,
1404,03/17/23 03:07:30 PM,0.4876,10.11,,,,,
1405,03/17/23 03:37:30 PM,0.4876,10.16,,,,,
1406,03/17/23 04:07:30 PM,0.4887,10.15,,,,,
1407,03/17/23 04:37:30 PM,0.4881,10.14,,,,,
1408,03/17/23 05:07:30 PM,0.4887,10.14,,,,,
1409,03/17/23 05:37:30 PM,0.4887,10.15,,,,,
1410,03/17/23 06:07:30 PM,0.4897,10.17,,,,,
1411,03/17/23 06:37:30 PM,0.4892,10.19,,,,,
1412,03/17/23 07:07:30 PM,0.4892,10.19,,,,,
1413,03/17/23 07:37:30 PM,0.4892,10.17,,,,,
1414,03/17/23 08:07:30 PM,0.4892,10.16,,,,,
1415,03/17/23 08:37:30 PM,0.4902,10.15,,,,,
1416,03/17/23 09:07:30 PM,0.4897,10.12,,,,,
1417,03/17/23 09:37:30 PM,0.4902,10.11,,,,,
1418,03/17/23 10:07:30 PM,0.4897,10.09,,,,,
1419,03/17/23 10:37:30 PM,0.4897,10.10,,,,,
1420,03/17/23 11:07:30 PM,0.4902,10.10,,,,,
1421,03/17/23 11:37:30 PM,0.4907,10.12,,,,,
1422,03/18/23 12:07:30 AM,0.4907,10.12,,,,,
1423,03/18/23 12:37:30 AM,0.4913,10.15,,,,,
1424,03/18/23 01:07:30 AM,0.4913,10.15,,,,,
1425,03/18/23 01:37:30 AM,0.4913,10.17,,,,,
1426,03/18/23 02:07:30 AM,0.4933,10.17,,,,,
1427,03/18/23 02:37:30 AM,0.4975,10.19,,,,,
1428,03/18/23 03:07:30 AM,0.4986,10.19,,,,,
1429,03/18/23 03:37:30 AM,0.4996,10.19,,,,,
1430,03/18/23 04:07:30 AM,0.5007,10.19,,,,,
1431,03/18/23 04:37:30 AM,0.5007,10.16,,,,,
1432,03/18/23 05:07:30 AM,0.5017,10.15,,,,,
1433,03/18/23 05:37:30 AM,0.5012,10.11,,,,,
1434,03/18/23 06:07:30 AM,0.5022,10.10,,,,,
1435,03/18/23 06:37:30 AM,0.5027,10.10,,,,,
1436,03/18/23 07:07:30 AM,0.5033,10.09,,,,,
1437,03/18/23 07:37:30 AM,0.5059,10.10,,,,,
1438,03/18/23 08:07:30 AM,0.5075,10.11,,,,,
1439,03/18/23 08:37:30 AM,0.5085,10.12,,,,,
1440,03/18/23 09:07:30 AM,0.5101,10.16,,,,,
1441,03/18/23 09:37:30 AM,0.5111,10.21,,,,,
1442,03/18/23 10:07:30 AM,0.5137,10.28,,,,,
1443,03/18/23 10:37:30 AM,0.5164,10.44,,,,,
1444,03/18/23 11:07:30 AM,0.5190,10.56,,,,,
1445,03/18/23 11:37:30 AM,0.5232,10.67,,,,,
1446,03/18/23 12:07:30 PM,0.5248,10.84,,,,,
1447,03/18/23 12:37:30 PM,0.5263,10.91,,,,,
1448,03/18/23 01:07:30 PM,0.5269,10.98,,,,,
1449,03/18/23 01:37:30 PM,0.5279,11.00,,,,,
1450,03/18/23 02:07:30 PM,0.5269,10.99,,,,,
1451,03/18/23 02:37:30 PM,0.5269,10.99,,,,,
1452,03/18/23 03:07:30 PM,0.5279,10.94,,,,,
1453,03/18/23 03:37:30 PM,0.5253,10.84,,,,,
1454,03/18/23 04:07:30 PM,0.5242,10.90,,,,,
1455,03/18/23 04:37:30 PM,0.5242,10.90,,,,,
1456,03/18/23 05:07:30 PM,0.5279,11.13,,,,,
1457,03/18/23 05:37:30 PM,0.5290,11.04,,,,,
1458,03/18/23 06:07:30 PM,0.5295,11.03,,,,,
1459,03/18/23 06:37:30 PM,0.5305,11.02,,,,,
1460,03/18/23 07:07:30 PM,0.5311,11.00,,,,,
1461,03/18/23 07:37:30 PM,0.5337,10.95,,,,,
1462,03/18/23 08:07:30 PM,0.5342,10.95,,,,,
1463,03/18/23 08:37:30 PM,0.5332,10.96,,,,,
1464,03/18/23 09:07:30 PM,0.5342,10.96,,,,,
1465,03/18/23 09:37:30 PM,0.5374,10.98,,,,,
1466,03/18/23 10:07:30 PM,0.5390,10.96,,,,,
1467,03/18/23 10:37:30 PM,0.5390,10.95,,,,,
1468,03/18/23 11:07:30 PM,0.5390,10.93,,,,,
1469,03/18/23 11:37:30 PM,0.5390,10.90,,,,,
1470,03/19/23 12:07:30 AM,0.5400,10.86,,,,,
1471,03/19/23 12:37:30 AM,0.5395,10.86,,,,,
1472,03/19/23 01:07:30 AM,0.5390,10.84,,,,,
1473,03/19/23 01:37:30 AM,0.5374,10.88,,,,,
1474,03/19/23 02:07:30 AM,0.5384,10.89,,,,,
1475,03/19/23 02:37:30 AM,0.5390,10.89,,,,,
1476,03/19/23 03:07:30 AM,0.5411,10.89,,,,,
1477,03/19/23 03:37:30 AM,0.5406,10.88,,,,,
1478,03/19/23 04:07:30 AM,0.5395,10.88,,,,,
1479,03/19/23 04:37:30 AM,0.5395,10.86,,,,,
1480,03/19/23 05:07:30 AM,0.5411,10.86,,,,,
1481,03/19/23 05:37:30 AM,0.5437,10.86,,,,,
1482,03/19/23 06:07:30 AM,0.5411,10.86,,,,,
1483,03/19/23 06:37:30 AM,0.5406,10.86,,,,,
1484,03/19/23 07:07:30 AM,0.5411,10.89,,,,,
1485,03/19/23 07:37:30 AM,0.5442,10.95,,,,,
1486,03/19/23 08:07:30 AM,0.5469,10.96,,,,,
1487,03/19/23 08:37:30 AM,0.5490,10.95,,,,,
1488,03/19/23 09:07:30 AM,0.5479,10.94,,,,,
1489,03/19/23 09:37:30 AM,0.5479,10.95,,,,,
1490,03/19/23 10:07:30 AM,0.5474,10.95,,,,,
1491,03/19/23 10:37:30 AM,0.5464,10.98,,,,,
1492,03/19/23 11:07:30 AM,0.5464,10.99,,,,,
1493,03/19/23 11:37:30 AM,0.5474,10.99,,,,,
1494,03/19/23 12:07:30 PM,0.5479,11.03,,,,,
1495,03/19/23 12:37:30 PM,0.5474,11.03,,,,,
1496,03/19/23 01:07:30 PM,0.5485,11.04,,,,,
1497,03/19/23 01:37:30 PM,0.5485,11.08,,,,,
1498,03/19/23 02:07:30 PM,0.5485,11.14,,,,,
1499,03/19/23 02:37:30 PM,0.5421,11.17,,,,,
1500,03/19/23 03:07:30 PM,0.5374,11.09,,,,,
1501,03/19/23 03:37:30 PM,0.5400,11.23,,,,,
1502,03/19/23 04:07:30 PM,0.5490,11.28,,,,,
1503,03/19/23 04:37:30 PM,0.5479,11.22,,,,,
1504,03/19/23 05:07:30 PM,0.5458,11.22,,,,,
1505,03/19/23 05:37:30 PM,0.5453,11.23,,,,,
1506,03/19/23 06:07:30 PM,0.5442,11.26,,,,,
1507,03/19/23 06:37:30 PM,0.5469,11.26,,,,,
1508,03/19/23 07:07:30 PM,0.5490,11.26,,,,,
1509,03/19/23 07:37:30 PM,0.5479,11.27,,,,,
1510,03/19/23 08:07:30 PM,0.5485,11.27,,,,,
1511,03/19/23 08:37:30 PM,0.5485,11.26,,,,,
1512,03/19/23 09:07:30 PM,0.5416,11.23,,,,,
1513,03/19/23 09:37:30 PM,0.5479,11.22,,,,,
1514,03/19/23 10:07:30 PM,0.5469,11.17,,,,,
1515,03/19/23 10:37:30 PM,0.5479,11.17,,,,,
1516,03/19/23 11:07:30 PM,0.5485,11.12,,,,,
1517,03/19/23 11:37:30 PM,0.5469,11.09,,,,,
1518,03/20/23 12:07:30 AM,0.5458,11.05,,,,,
1519,03/20/23 12:37:30 AM,0.5458,11.02,,,,,
1520,03/20/23 01:07:30 AM,0.5406,10.99,,,,,
1521,03/20/23 01:37:30 AM,0.5453,11.00,,,,,
1522,03/20/23 02:07:30 AM,0.5453,10.96,,,,,
1523,03/20/23 02:37:30 AM,0.5437,10.99,,,,,
1524,03/20/23 03:07:30 AM,0.5421,10.96,,,,,
1525,03/20/23 03:37:30 AM,0.5406,10.95,,,,,
1526,03/20/23 04:07:30 AM,0.5379,10.93,,,,,
1527,03/20/23 04:37:30 AM,0.5332,10.90,,,,,
1528,03/20/23 05:07:30 AM,0.5406,10.89,,,,,
1529,03/20/23 05:37:30 AM,0.5390,10.86,,,,,
1530,03/20/23 06:07:30 AM,0.5395,10.85,,,,,
1531,03/20/23 06:37:30 AM,0.5390,10.84,,,,,
1532,03/20/23 07:07:30 AM,0.5427,10.84,,,,,
1533,03/20/23 07:37:30 AM,0.5427,10.84,,,,,
1534,03/20/23 08:07:30 AM,0.5384,10.86,,,,,
1535,03/20/23 08:37:30 AM,0.5390,10.86,,,,,
1536,03/20/23 09:07:30 AM,0.5374,10.89,,,,,
1537,03/20/23 09:37:30 AM,0.5384,10.94,,,,,
1538,03/20/23 10:07:30 AM,0.5321,10.95,,,,,
1539,03/20/23 10:37:30 AM,0.5311,10.99,,,,,
1540,03/20/23 11:07:30 AM,0.5384,11.02,,,,,
1541,03/20/23 11:37:30 AM,0.5390,11.05,,,,,
1542,03/20/23 12:07:30 PM,0.5421,11.37,,,,,
1543,03/20/23 12:37:30 PM,0.5432,11.42,,,,,
1544,03/20/23 01:07:30 PM,0.5395,11.27,,,,,
1545,03/20/23 01:37:30 PM,0.5416,11.33,,,,,
1546,03/20/23 02:07:30 PM,0.5606,11.32,,,,,
1547,03/20/23 02:37:30 PM,0.5427,11.31,,,,,
1548,03/20/23 03:07:30 PM,0.5427,11.31,,,,,
1549,03/20/23 03:37:30 PM,0.5332,11.32,,,,,
1550,03/20/23 04:07:30 PM,0.5432,11.44,,,,,
1551,03/20/23 04:37:30 PM,0.5384,11.41,,,,,
1552,03/20/23 05:07:30 PM,0.5411,11.33,,,,,
1553,03/20/23 05:37:30 PM,0.5395,11.32,,,,,
1554,03/20/23 06:07:30 PM,0.5400,11.30,,,,,
1555,03/20/23 06:37:30 PM,0.5427,11.32,,,,,
1556,03/20/23 07:07:30 PM,0.5390,11.31,,,,,
1557,03/20/23 07:37:30 PM,0.5395,11.28,,,,,
1558,03/20/23 08:07:30 PM,0.5427,11.26,,,,,
1559,03/20/23 08:37:30 PM,0.5400,11.26,,,,,
1560,03/20/23 09:07:30 PM,0.5400,11.26,,,,,
1561,03/20/23 09:37:30 PM,0.5395,11.23,,,,,
1562,03/20/23 10:07:30 PM,0.5348,11.22,,,,,
1563,03/20/23 10:37:30 PM,0.5342,11.19,,,,,
1564,03/20/23 11:07:30 PM,0.5316,11.18,,,,,
1565,03/20/23 11:37:30 PM,0.5284,11.18,,,,,
1566,03/21/23 12:07:30 AM,0.5290,11.18,,,,,
1567,03/21/23 12:37:30 AM,0.5311,11.18,,,,,
1568,03/21/23 01:07:30 AM,0.5337,11.16,,,,,
1569,03/21/23 01:37:30 AM,0.5326,11.14,,,,,
1570,03/21/23 02:07:30 AM,0.5316,11.13,,,,,
1571,03/21/23 02:37:30 AM,0.5305,11.12,,,,,
1572,03/21/23 03:07:30 AM,0.5305,11.13,,,,,
1573,03/21/23 03:37:30 AM,0.5284,11.13,,,,,
1574,03/21/23 04:07:30 AM,0.5269,11.12,,,,,
1575,03/21/23 04:37:30 AM,0.5290,11.13,,,,,
1576,03/21/23 05:07:30 AM,0.5269,11.14,,,,,
1577,03/21/23 05:37:30 AM,0.5300,11.13,,,,,
1578,03/21/23 06:07:30 AM,0.5295,11.12,,,,,
1579,03/21/23 06:37:30 AM,0.5274,11.12,,,,,
1580,03/21/23 07:07:30 AM,0.5269,11.10,,,,,
1581,03/21/23 07:37:30 AM,0.5263,11.10,,,,,
1582,03/21/23 08:07:30 AM,0.5227,11.10,,,,,
1583,03/21/23 08:37:30 AM,0.5106,11.10,,,,,
1584,03/21/23 09:07:30 AM,0.5221,11.08,,,,,
1585,03/21/23 09:37:30 AM,0.5232,11.08,,,,,
1586,03/21/23 10:07:30 AM,0.5195,11.09,,,,,
1587,03/21/23 10:37:30 AM,0.5227,11.16,,,,,
1588,03/21/23 11:07:30 AM,0.5269,11.22,,,,,
1589,03/21/23 11:37:30 AM,0.5269,11.28,,,,,
1590,03/21/23 12:07:30 PM,0.5290,11.30,,,,,
1591,03/21/23 12:37:30 PM,0.5316,11.35,,,,,
1592,03/21/23 01:07:30 PM,0.5326,11.35,,,,,
1593,03/21/23 01:37:30 PM,0.5326,11.37,,,,,
1594,03/21/23 02:07:30 PM,0.5305,11.44,,,,,
1595,03/21/23 02:37:30 PM,0.5311,11.45,,,,,
1596,03/21/23 03:07:30 PM,0.5379,11.75,,,,,
1597,03/21/23 03:37:30 PM,0.5342,11.87,,,,,
1598,03/21/23 04:07:30 PM,0.5353,11.87,,,,,
1599,03/21/23 04:37:30 PM,0.5353,11.81,,,,,
1600,03/21/23 05:07:30 PM,0.5263,11.64,,,,,
1601,03/21/23 05:37:30 PM,0.5305,11.56,,,,,
1602,03/21/23 06:07:30 PM,0.5337,11.68,,,,,
1603,03/21/23 06:37:30 PM,0.5337,11.56,,,,,
1604,03/21/23 07:07:30 PM,0.5321,11.54,,,,,
1605,03/21/23 07:37:30 PM,0.5332,11.45,,,,,
1606,03/21/23 08:07:30 PM,0.5638,11.39,,,,,
1607,03/21/23 08:37:30 PM,0.5665,11.37,,,,,
1608,03/21/23 09:07:30 PM,0.5644,11.30,,,,,
1609,03/21/23 09:37:30 PM,0.5633,11.26,,,,,
1610,03/21/23 10:07:30 PM,0.5601,11.24,,,,,
1611,03/21/23 10:37:30 PM,0.5564,11.22,,,,,
1612,03/21/23 11:07:30 PM,0.5532,11.18,,,,,
1613,03/21/23 11:37:30 PM,0.5538,11.17,,,,,
1614,03/22/23 12:07:30 AM,0.5532,11.14,,,,,
1615,03/22/23 12:37:30 AM,0.5511,11.12,,,,,
1616,03/22/23 01:07:30 AM,0.5543,11.09,,,,,
1617,03/22/23 01:37:30 AM,0.5532,11.08,,,,,
1618,03/22/23 02:07:30 AM,0.5532,11.08,,,,,
1619,03/22/23 02:37:30 AM,0.5527,11.09,,,,,
1620,03/22/23 03:07:30 AM,0.5516,11.09,,,,,
1621,03/22/23 03:37:30 AM,0.5532,11.07,,,,,
1622,03/22/23 04:07:30 AM,0.5516,11.03,,,,,
1623,03/22/23 04:37:30 AM,0.5543,11.04,,,,,
1624,03/22/23 05:07:30 AM,0.5511,11.03,,,,,
1625,03/22/23 05:37:30 AM,0.5511,11.03,,,,,
1626,03/22/23 06:07:30 AM,0.5527,11.03,,,,,
1627,03/22/23 06:37:30 AM,0.5458,10.99,,,,,
1628,03/22/23 07:07:30 AM,0.5516,10.99,,,,,
1629,03/22/23 07:37:30 AM,0.5506,11.00,,,,,
1630,03/22/23 08:07:30 AM,0.5506,10.99,,,,,
1631,03/22/23 08:37:30 AM,0.5501,10.99,,,,,
1632,03/22/23 09:07:30 AM,0.5490,10.99,,,,,
1633,03/22/23 09:37:30 AM,0.5474,11.00,,,,,
1634,03/22/23 10:07:30 AM,0.5437,11.02,,,,,
1635,03/22/23 10:37:30 AM,0.5421,11.02,,,,,
1636,03/22/23 11:07:30 AM,0.5411,11.03,,,,,
1637,03/22/23 11:37:30 AM,0.5442,11.04,,,,,
1638,03/22/23 12:07:30 PM,0.5437,11.07,,,,,
1639,03/22/23 12:37:30 PM,0.5479,11.08,,,,,
1640,03/22/23 01:07:30 PM,0.5485,11.12,,,,,
1641,03/22/23 01:37:30 PM,0.5485,11.17,,,,,
1642,03/22/23 02:07:30 PM,0.5506,11.23,,,,,
1643,03/22/23 02:37:30 PM,0.5511,11.26,,,,,
1644,03/22/23 03:07:30 PM,0.5511,11.27,,,,,
1645,03/22/23 03:37:30 PM,0.5516,11.30,,,,,
1646,03/22/23 04:07:30 PM,0.5522,11.30,,,,,
1647,03/22/23 04:37:30 PM,0.5516,11.32,,,,,
1648,03/22/23 05:07:30 PM,0.5501,11.33,,,,,
1649,03/22/23 05:37:30 PM,0.5522,11.32,,,,,
1650,03/22/23 06:07:30 PM,0.5495,11.28,,,,,
1651,03/22/23 06:37:30 PM,0.5511,11.30,,,,,
1652,03/22/23 07:07:30 PM,0.5469,11.30,,,,,
1653,03/22/23 07:37:30 PM,0.5490,11.27,,,,,
1654,03/22/23 08:07:30 PM,0.5485,11.23,,,,,
1655,03/22/23 08:37:30 PM,0.5527,11.21,,,,,
1656,03/22/23 09:07:30 PM,0.5495,11.19,,,,,
1657,03/22/23 09:37:30 PM,0.5485,11.21,,,,,
1658,03/22/23 10:07:30 PM,0.5485,11.22,,,,,
1659,03/22/23 10:37:30 PM,0.5501,11.23,,,,,
1660,03/22/23 11:07:30 PM,0.5527,11.26,,,,,
1661,03/22/23 11:37:30 PM,0.5511,11.24,,,,,
1662,03/23/23 12:07:30 AM,0.5501,11.27,,,,,
1663,03/23/23 12:37:30 AM,0.5485,11.27,,,,,
1664,03/23/23 01:07:30 AM,0.5485,11.27,,,,,
1665,03/23/23 01:37:30 AM,0.5495,11.28,,,,,
1666,03/23/23 02:07:30 AM,0.5506,11.30,,,,,
1667,03/23/23 02:37:30 AM,0.5485,11.30,,,,,
1668,03/23/23 03:07:30 AM,0.5490,11.31,,,,,
1669,03/23/23 03:37:30 AM,0.5469,11.31,,,,,
1670,03/23/23 04:07:30 AM,0.5469,11.28,,,,,
1671,03/23/23 04:37:30 AM,0.5458,11.30,,,,,
1672,03/23/23 05:07:30 AM,0.5464,11.30,,,,,
1673,03/23/23 05:37:30 AM,0.5453,11.28,,,,,
1674,03/23/23 06:07:30 AM,0.5469,11.28,,,,,
1675,03/23/23 06:37:30 AM,0.5453,11.26,,,,,
1676,03/23/23 07:07:30 AM,0.5437,11.24,,,,,
1677,03/23/23 07:37:30 AM,0.5464,11.23,,,,,
1678,03/23/23 08:07:30 AM,0.5453,11.21,,,,,
1679,03/23/23 08:37:30 AM,0.5448,11.22,,,,,
1680,03/23/23 09:07:30 AM,0.5469,11.35,,,,,
1681,03/23/23 09:37:30 AM,0.5453,11.39,,,,,
1682,03/23/23 10:07:30 AM,0.5490,11.46,,,,,
1683,03/23/23 10:37:30 AM,0.5469,11.59,,,,,
1684,03/23/23 11:07:30 AM,0.5511,11.74,,,,,
1685,03/23/23 11:37:30 AM,0.5538,12.01,,,,,
1686,03/23/23 12:07:30 PM,0.5580,12.19,,,,,
1687,03/23/23 12:37:30 PM,0.5591,12.12,,,,,
1688,03/23/23 01:07:30 PM,0.5612,12.32,,,,,
1689,03/23/23 01:37:30 PM,0.5591,12.47,,,,,
1690,03/23/23 02:07:30 PM,0.5591,12.40,,,,,
1691,03/23/23 02:37:30 PM,0.5585,12.42,,,,,
1692,03/23/23 03:07:30 PM,0.5506,12.16,,,,,
1693,03/23/23 03:37:30 PM,0.5554,12.29,,,,,
1694,03/23/23 04:07:30 PM,0.5543,12.44,,,,,
1695,03/23/23 04:37:30 PM,0.5538,12.34,,,,,
1696,03/23/23 05:07:30 PM,0.5522,12.11,,,,,
1697,03/23/23 05:37:30 PM,0.5585,12.11,,,,,
1698,03/23/23 06:07:30 PM,0.5532,12.18,,,,,
1699,03/23/23 06:37:30 PM,0.5559,12.20,,,,,
1700,03/23/23 07:07:30 PM,0.5490,12.18,,,,,
1701,03/23/23 07:37:30 PM,0.5538,12.25,,,,,
1702,03/23/23 08:07:30 PM,0.5532,12.25,,,,,
1703,03/23/23 08:37:30 PM,0.5527,12.20,,,,,
1704,03/23/23 09:07:30 PM,0.5527,12.15,,,,,
1705,03/23/23 09:37:30 PM,0.5575,12.18,,,,,
1706,03/23/23 10:07:30 PM,0.5601,12.23,,,,,
1707,03/23/23 10:37:30 PM,0.5617,12.16,,,,,
1708,03/23/23 11:07:30 PM,0.5601,12.05,,,,,
1709,03/23/23 11:37:30 PM,0.5644,12.09,,,,,
1710,03/24/23 12:07:30 AM,0.5638,12.16,,,,,
1711,03/24/23 12:37:30 AM,0.5638,12.19,,,,,
1712,03/24/23 01:07:30 AM,0.5628,12.20,,,,,
1713,03/24/23 01:37:30 AM,0.5644,12.20,,,,,
1714,03/24/23 02:07:30 AM,0.5628,12.18,,,,,
1715,03/24/23 02:37:30 AM,0.5644,12.16,,,,,
1716,03/24/23 03:07:30 AM,0.5638,12.15,,,,,
1717,03/24/23 03:37:30 AM,0.5617,12.12,,,,,
1718,03/24/23 04:07:30 AM,0.5617,12.14,,,,,
1719,03/24/23 04:37:30 AM,0.5617,12.11,,,,,
