"Plot Title: Yserstar"
"#","Date Time, GMT+01:00","Low Range, μS/cm (LGR S/N: 20845044, SEN S/N: 20845044)","High Range, μS/cm (LGR S/N: 20845044, SEN S/N: 20845044)","Temp, °C (LGR S/N: 20845044, SEN S/N: 20845044)","Coupler Detached (LGR S/N: 20845044)","Coupler Attached (LGR S/N: 20845044)","Host Connected (LGR S/N: 20845044)","Stopped (LGR S/N: 20845044)","End Of File (LGR S/N: 20845044)"
4211,05/30/22 05:51:20 AM,7029.3,7786.5,18.96,,,,,
4212,05/30/22 06:21:20 AM,6581.5,7297.8,18.79,,,,,
4213,05/30/22 06:51:20 AM,6436.4,7146.8,18.77,,,,,
4214,05/30/22 07:21:20 AM,6399.2,7108.3,18.76,,,,,
4215,05/30/22 07:51:20 AM,6384.6,7099.0,18.73,,,,,
4216,05/30/22 08:21:20 AM,6382.2,7099.0,18.72,,,,,
4217,05/30/22 08:51:20 AM,6395.1,7109.8,18.74,,,,,
4218,05/30/22 09:21:20 AM,6426.7,7138.3,18.76,,,,,
4219,05/30/22 09:51:20 AM,6420.2,7136.0,18.77,,,,,
4220,05/30/22 10:21:20 AM,6425.1,7136.0,18.77,,,,,
4221,05/30/22 10:51:20 AM,6420.2,7131.4,18.76,,,,,
4222,05/30/22 11:21:20 AM,6429.1,7136.8,18.77,,,,,
4223,05/30/22 11:51:20 AM,6429.1,7137.5,18.77,,,,,
4224,05/30/22 12:21:20 PM,6549.6,7276.1,18.81,,,,,
4225,05/30/22 12:51:20 PM,6686.7,7428.9,18.82,,,,,
4226,05/30/22 01:21:20 PM,6799.2,7547.4,18.84,,,,,
4227,05/30/22 01:51:20 PM,6815.0,7561.5,18.84,,,,,
4228,05/30/22 02:21:20 PM,6772.7,7513.5,18.84,,,,,
4229,05/30/22 02:51:20 PM,6779.3,7518.3,18.86,,,,,
4230,05/30/22 03:21:20 PM,6957.8,7722.1,18.88,,,,,
4231,05/30/22 03:51:20 PM,7078.3,7852.8,18.97,,,,,
4232,05/30/22 04:21:20 PM,7032.7,7803.3,19.01,,,,,
4233,05/30/22 04:51:20 PM,7010.0,7780.2,19.02,,,,,
4234,05/30/22 05:21:20 PM,6935.2,7691.1,19.10,,,,,
4235,05/30/22 05:51:20 PM,6810.0,7559.2,19.05,,,,,
4236,05/30/22 06:21:20 PM,7036.9,7820.8,19.06,,,,,
4237,05/30/22 06:51:20 PM,6982.2,7753.9,19.12,,,,,
4238,05/30/22 07:21:20 PM,6918.5,7680.8,19.15,,,,,
4239,05/30/22 07:51:20 PM,6901.7,7664.2,19.14,,,,,
4240,05/30/22 08:21:20 PM,6578.2,7299.4,19.06,,,,,
4241,05/30/22 08:51:20 PM,6539.8,7258.2,19.06,,,,,
4242,05/30/22 09:21:20 PM,6605.3,7336.7,19.06,,,,,
4243,05/30/22 09:51:20 PM,6767.7,7512.0,19.21,,,,,
4244,05/30/22 10:21:20 PM,6830.8,7577.3,19.35,,,,,
4245,05/30/22 10:51:20 PM,6852.5,7602.5,19.39,,,,,
4246,05/30/22 11:21:20 PM,6825.8,7563.9,19.34,,,,,
4247,05/30/22 11:51:20 PM,6738.7,7468.0,19.35,,,,,
4248,05/31/22 12:21:20 AM,7003.2,7775.4,19.30,,,,,
4249,05/31/22 12:51:20 AM,7183.6,7973.1,19.29,,,,,
4250,05/31/22 01:21:20 AM,7233.9,8023.9,19.28,,,,,
4251,05/31/22 01:51:20 AM,7236.5,8021.5,19.26,,,,,
4252,05/31/22 02:21:20 AM,7242.4,8027.9,19.25,,,,,
4253,05/31/22 02:51:20 AM,7143.6,7919.3,19.25,,,,,
4254,05/31/22 03:21:20 AM,7109.7,7878.4,19.25,,,,,
4255,05/31/22 03:51:20 AM,7054.7,7816.8,19.26,,,,,
4256,05/31/22 04:21:20 AM,6988.1,7745.1,19.25,,,,,
4257,05/31/22 04:51:20 AM,6993.1,7752.3,19.25,,,,,
4258,05/31/22 05:21:20 AM,6999.9,7763.4,19.21,,,,,
4259,05/31/22 05:51:20 AM,7257.0,8052.1,19.10,,,,,
4260,05/31/22 06:21:20 AM,7310.1,8116.9,19.06,,,,,
4261,05/31/22 06:51:20 AM,6870.8,7619.1,18.95,,,,,
4262,05/31/22 07:21:20 AM,6367.7,7071.3,18.90,,,,,
4263,05/31/22 07:51:20 AM,6329.8,7036.0,18.90,,,,,
4264,05/31/22 08:21:20 AM,6386.2,7099.8,18.95,,,,,
4265,05/31/22 08:51:20 AM,6477.9,7200.9,18.95,,,,,
4266,05/31/22 09:21:20 AM,6460.8,7179.2,18.95,,,,,
4267,05/31/22 09:51:20 AM,6485.2,7206.3,18.98,,,,,
4268,05/31/22 10:21:20 AM,6477.9,7200.9,18.97,,,,,
4269,05/31/22 10:51:20 AM,6585.6,7323.5,18.95,,,,,
4270,05/31/22 11:21:20 AM,6577.4,7310.3,18.95,,,,,
4271,05/31/22 11:51:20 AM,6561.9,7290.1,18.95,,,,,
4272,05/31/22 12:21:20 PM,6561.9,7287.0,18.96,,,,,
4273,05/31/22 12:51:20 PM,6631.5,7370.3,18.92,,,,,
4274,05/31/22 01:21:20 PM,6790.9,7541.9,18.92,,,,,
4275,05/31/22 01:51:20 PM,6940.2,7710.2,18.91,,,,,
4276,05/31/22 02:21:20 PM,6948.6,7714.9,18.91,,,,,
4277,05/31/22 02:51:20 PM,7075.8,7854.4,18.93,,,,,
4278,05/31/22 03:21:20 PM,7165.7,7953.0,19.00,,,,,
4279,05/31/22 03:51:20 PM,7360.9,8172.9,19.01,,,,,
4280,05/31/22 04:21:20 PM,7181.0,7972.3,19.01,,,,,
4281,05/31/22 04:51:20 PM,7257.0,8060.2,19.01,,,,,
4282,05/31/22 05:21:20 PM,7222.8,8018.2,19.01,,,,,
4283,05/31/22 05:51:20 PM,7349.7,8164.8,19.06,,,,,
4284,05/31/22 06:21:20 PM,7373.8,8201.4,19.05,,,,,
4285,05/31/22 06:51:20 PM,7325.6,8135.6,19.07,,,,,
4286,05/31/22 07:21:20 PM,7215.1,8004.5,19.07,,,,,
4287,05/31/22 07:51:20 PM,7202.3,7987.6,19.07,,,,,
4288,05/31/22 08:21:20 PM,6979.7,7746.7,19.05,,,,,
4289,05/31/22 08:51:20 PM,7007.4,7769.0,19.04,,,,,
4290,05/31/22 09:21:20 PM,7097.8,7867.2,19.05,,,,,
4291,05/31/22 09:51:20 PM,7125.8,7904.0,19.07,,,,,
4292,05/31/22 10:21:20 PM,7062.3,7832.0,19.07,,,,,
4293,05/31/22 10:51:20 PM,7053.0,7819.2,19.09,,,,,
4294,05/31/22 11:21:20 PM,7080.9,7842.4,19.07,,,,,
4295,05/31/22 11:51:20 PM,7083.4,7848.0,19.09,,,,,
4296,06/01/22 12:21:20 AM,7053.8,7803.3,19.09,,,,,
4297,06/01/22 12:51:20 AM,7099.5,7852.8,19.06,,,,,
4298,06/01/22 01:21:20 AM,7277.5,8049.7,19.05,,,,,
4299,06/01/22 01:51:20 AM,7333.3,8115.3,19.05,,,,,
4300,06/01/22 02:21:20 AM,7301.5,8075.6,19.04,,,,,
4301,06/01/22 02:51:20 AM,7381.6,8161.5,19.02,,,,,
4302,06/01/22 03:21:20 AM,7409.2,8195.7,18.98,,,,,
4303,06/01/22 03:51:20 AM,7331.6,8098.3,19.01,,,,,
4304,06/01/22 04:21:20 AM,7302.4,8058.6,19.01,,,,,
4305,06/01/22 04:51:20 AM,7252.7,8000.5,18.97,,,,,
4306,06/01/22 05:21:20 AM,7195.5,7940.1,18.93,,,,,
4307,06/01/22 05:51:20 AM,7171.6,7911.2,18.91,,,,,
4308,06/01/22 06:21:20 AM,7171.6,7907.2,18.91,,,,,
4309,06/01/22 06:51:20 AM,7215.1,7960.2,18.74,,,,,
4310,06/01/22 07:21:20 AM,7125.8,7858.4,18.73,,,,,
4311,06/01/22 07:51:20 AM,7156.3,7895.2,18.74,,,,,
4312,06/01/22 08:21:20 AM,7082.6,7815.2,18.74,,,,,
4313,06/01/22 08:51:20 AM,7204.9,7948.2,18.69,,,,,
4314,06/01/22 09:21:20 AM,7100.3,7833.6,18.67,,,,,
4315,06/01/22 09:51:20 AM,7104.6,7845.6,18.55,,,,,
4316,06/01/22 10:21:20 AM,7136.8,7885.6,18.57,,,,,
4317,06/01/22 10:51:20 AM,7063.1,7809.7,18.58,,,,,
4318,06/01/22 11:21:20 AM,7073.3,7816.0,18.58,,,,,
4319,06/01/22 11:51:20 AM,7119.0,7865.6,18.60,,,,,
4320,06/01/22 12:21:20 PM,7055.5,7794.5,18.60,,,,,
4321,06/01/22 12:51:20 PM,7073.3,7809.7,18.64,,,,,
4322,06/01/22 01:21:20 PM,7261.3,8026.3,18.68,,,,,
4323,06/01/22 01:51:20 PM,7599.6,8408.7,18.73,,,,,
4324,06/01/22 02:21:20 PM,7680.3,8489.6,18.79,,,,,
4325,06/01/22 02:51:20 PM,7843.8,8677.6,18.88,,,,,
4326,06/01/22 03:21:20 PM,7805.6,8628.3,18.90,,,,,
4327,06/01/22 03:51:20 PM,7889.2,8717.8,18.97,,,,,
4328,06/01/22 04:21:20 PM,7674.1,8479.7,18.95,,,,,
4329,06/01/22 04:51:20 PM,7705.8,8518.6,18.96,,,,,
4330,06/01/22 05:21:20 PM,7617.1,8425.2,18.95,,,,,
4331,06/01/22 05:51:20 PM,7474.1,8258.5,18.92,,,,,
4332,06/01/22 06:21:20 PM,7430.8,8208.8,18.97,,,,,
4333,06/01/22 06:51:20 PM,7448.1,8224.2,19.21,,,,,
4334,06/01/22 07:21:20 PM,7347.9,8112.0,19.18,,,,,
4335,06/01/22 07:51:20 PM,7245.0,7992.4,19.09,,,,,
4336,06/01/22 08:21:20 PM,7228.8,7983.6,19.05,,,,,
4337,06/01/22 08:51:20 PM,7143.6,7879.2,18.98,,,,,
4338,06/01/22 09:21:20 PM,7077.5,7813.6,18.95,,,,,
4339,06/01/22 09:51:20 PM,7040.3,7768.2,18.93,,,,,
4340,06/01/22 10:21:20 PM,7004.9,7730.8,19.00,,,,,
4341,06/01/22 10:51:20 PM,6970.4,7697.5,19.00,,,,,
4342,06/01/22 11:21:20 PM,6931.0,7650.0,19.00,,,,,
4343,06/01/22 11:51:20 PM,6904.2,7619.1,19.02,,,,,
4344,06/02/22 12:21:20 AM,6875.8,7589.9,19.07,,,,,
4345,06/02/22 12:51:20 AM,6847.5,7557.6,19.10,,,,,
4346,06/02/22 01:21:20 AM,6907.6,7619.9,19.06,,,,,
4347,06/02/22 01:51:20 AM,7265.5,8021.5,19.16,,,,,
4348,06/02/22 02:21:20 AM,7361.7,8121.8,19.24,,,,,
4349,06/02/22 02:51:20 AM,7350.5,8108.0,19.23,,,,,
4350,06/02/22 03:21:20 AM,7284.4,8038.4,19.23,,,,,
4351,06/02/22 03:51:20 AM,7333.3,8082.1,19.25,,,,,
4352,06/02/22 04:21:20 AM,7288.7,8029.5,19.24,,,,,
4353,06/02/22 04:51:20 AM,7230.5,7965.1,19.24,,,,,
4354,06/02/22 05:21:20 AM,7217.7,7950.6,19.24,,,,,
4355,06/02/22 05:51:20 AM,7158.9,7882.4,19.23,,,,,
4356,06/02/22 06:21:20 AM,7074.9,7792.9,19.23,,,,,
4357,06/02/22 06:51:20 AM,7135.1,7863.2,19.20,,,,,
4358,06/02/22 07:21:20 AM,7121.5,7850.4,19.19,,,,,
4359,06/02/22 07:51:20 AM,7108.8,7839.2,19.14,,,,,
4360,06/02/22 08:21:20 AM,6931.9,7649.2,19.15,,,,,
4361,06/02/22 08:51:20 AM,7020.9,7742.0,19.12,,,,,
4362,06/02/22 09:21:20 AM,6959.5,7671.3,19.12,,,,,
4363,06/02/22 09:51:20 AM,6885.8,7597.8,19.09,,,,,
4364,06/02/22 10:21:20 AM,6795.1,7497.8,19.06,,,,,
4365,06/02/22 10:51:20 AM,6787.6,7492.3,19.05,,,,,
4366,06/02/22 11:21:20 AM,6719.7,7418.7,19.06,,,,,
4367,06/02/22 11:51:20 AM,6634.0,7325.1,19.05,,,,,
4368,06/02/22 12:21:20 PM,6604.4,7293.9,19.04,,,,,
4369,06/02/22 12:51:20 PM,6570.0,7259.8,19.02,,,,,
4370,06/02/22 01:21:20 PM,6504.7,7192.4,19.05,,,,,
4371,06/02/22 01:51:20 PM,6564.3,7259.0,19.07,,,,,
4372,06/02/22 02:21:20 PM,6757.7,7475.9,19.19,,,,,
4373,06/02/22 02:51:20 PM,6887.5,7609.6,19.45,,,,,
4374,06/02/22 03:21:20 PM,7064.0,7800.1,19.70,,,,,
4375,06/02/22 03:51:20 PM,6983.9,7714.2,19.75,,,,,
4376,06/02/22 04:21:20 PM,6885.0,7597.0,19.87,,,,,
4377,06/02/22 04:51:20 PM,6843.3,7556.8,19.91,,,,,
4378,06/02/22 05:21:20 PM,6797.6,7501.0,19.96,,,,,
4379,06/02/22 05:51:20 PM,6662.8,7352.3,19.99,,,,,
4380,06/02/22 06:21:20 PM,6585.6,7257.5,20.30,,,,,
4381,06/02/22 06:51:20 PM,6623.3,7307.9,20.34,,,,,
4382,06/02/22 07:21:20 PM,6672.7,7353.9,20.58,,,,,
4383,06/02/22 07:51:20 PM,6717.2,7412.4,20.53,,,,,
4384,06/02/22 08:21:20 PM,6838.3,7530.1,20.74,,,,,
4385,06/02/22 08:51:20 PM,6885.8,7590.7,20.66,,,,,
4386,06/02/22 09:21:20 PM,6934.4,7643.6,20.69,,,,,
4387,06/02/22 09:51:20 PM,6973.8,7680.8,20.74,,,,,
4388,06/02/22 10:21:20 PM,6931.9,7639.7,20.70,,,,,
4389,06/02/22 10:51:20 PM,6945.3,7646.8,20.74,,,,,
4390,06/02/22 11:21:20 PM,6946.9,7650.0,20.65,,,,,
4391,06/02/22 11:51:20 PM,6923.5,7627.8,20.62,,,,,
4392,06/03/22 12:21:20 AM,6903.4,7600.2,20.62,,,,,
4393,06/03/22 12:51:20 AM,6875.0,7572.6,20.65,,,,,
4394,06/03/22 01:21:20 AM,6858.3,7550.5,20.66,,,,,
4395,06/03/22 01:51:20 AM,6830.8,7524.5,20.56,,,,,
4396,06/03/22 02:21:20 AM,7058.9,7784.9,20.32,,,,,
4397,06/03/22 02:51:20 AM,7205.7,7949.8,20.23,,,,,
4398,06/03/22 03:21:20 AM,7093.6,7825.6,20.24,,,,,
4399,06/03/22 03:51:20 AM,7185.3,7925.7,20.22,,,,,
4400,06/03/22 04:21:20 AM,7198.9,7936.9,20.24,,,,,
4401,06/03/22 04:51:20 AM,7166.5,7891.2,20.27,,,,,
4402,06/03/22 05:21:20 AM,7161.4,7888.8,20.25,,,,,
4403,06/03/22 05:51:20 AM,7118.1,7833.6,20.29,,,,,
4404,06/03/22 06:21:20 AM,7163.1,7888.8,20.20,,,,,
4405,06/03/22 06:51:20 AM,7186.1,7916.9,20.15,,,,,
4406,06/03/22 07:21:20 AM,7135.1,7859.2,20.17,,,,,
4407,06/03/22 07:51:20 AM,7102.0,7828.8,20.18,,,,,
4408,06/03/22 08:21:20 AM,7062.3,7779.4,20.17,,,,,
4409,06/03/22 08:51:20 AM,7002.4,7716.5,20.22,,,,,
4410,06/03/22 09:21:20 AM,7066.5,7790.5,20.13,,,,,
4411,06/03/22 09:51:20 AM,6960.4,7667.4,20.18,,,,,
4412,06/03/22 10:21:20 AM,6918.5,7628.6,20.15,,,,,
4413,06/03/22 10:51:20 AM,6906.7,7617.5,20.14,,,,,
4414,06/03/22 11:21:20 AM,6885.0,7589.1,20.13,,,,,
4415,06/03/22 11:51:20 AM,6844.1,7549.7,20.13,,,,,
4416,06/03/22 12:21:20 PM,6839.1,7539.5,20.13,,,,,
4417,06/03/22 12:51:20 PM,6836.6,7538.7,20.14,,,,,
4418,06/03/22 01:21:20 PM,6845.0,7543.4,20.19,,,,,
4419,06/03/22 01:51:20 PM,6838.3,7535.6,20.28,,,,,
4420,06/03/22 02:21:20 PM,6838.3,7536.3,20.27,,,,,
4421,06/03/22 02:51:20 PM,6910.9,7624.7,20.24,,,,,
4422,06/03/22 03:21:20 PM,6987.2,7705.4,20.28,,,,,
4423,06/03/22 03:51:20 PM,6957.8,7679.3,20.36,,,,,
4424,06/03/22 04:21:20 PM,6942.7,7654.7,20.36,,,,,
4425,06/03/22 04:51:20 PM,6997.3,7721.3,20.33,,,,,
4426,06/03/22 05:21:20 PM,6994.8,7717.3,20.37,,,,,
4427,06/03/22 05:51:20 PM,7084.2,7814.4,20.76,,,,,
4428,06/03/22 06:21:20 PM,6935.2,7646.8,21.02,,,,,
4429,06/03/22 06:51:20 PM,6988.1,7715.7,20.90,,,,,
4430,06/03/22 07:21:20 PM,7120.7,7862.4,20.98,,,,,
4431,06/03/22 07:51:20 PM,7158.9,7898.4,21.00,,,,,
4432,06/03/22 08:21:20 PM,7269.8,8015.0,21.05,,,,,
4433,06/03/22 08:51:20 PM,7307.5,8055.4,21.05,,,,,
4434,06/03/22 09:21:20 PM,7310.1,8055.4,21.03,,,,,
4435,06/03/22 09:51:20 PM,7368.6,8117.7,21.00,,,,,
4436,06/03/22 10:21:20 PM,7355.7,8099.9,21.02,,,,,
4437,06/03/22 10:51:20 PM,7276.7,8015.8,21.02,,,,,
4438,06/03/22 11:21:20 PM,7253.6,7986.0,21.00,,,,,
4439,06/03/22 11:51:20 PM,7187.8,7915.3,20.98,,,,,
4440,06/04/22 12:21:20 AM,7170.8,7900.0,20.98,,,,,
4441,06/04/22 12:51:20 AM,7257.8,7998.1,20.94,,,,,
4442,06/04/22 01:21:20 AM,7284.4,8027.9,20.90,,,,,
4443,06/04/22 01:51:20 AM,7190.4,7920.9,20.79,,,,,
4444,06/04/22 02:21:20 AM,7066.5,7786.5,20.79,,,,,
4445,06/04/22 02:51:20 AM,7373.8,8124.2,20.74,,,,,
4446,06/04/22 03:21:20 AM,7398.0,8147.7,20.67,,,,,
4447,06/04/22 03:51:20 AM,7447.2,8203.0,20.66,,,,,
4448,06/04/22 04:21:20 AM,7455.9,8208.8,20.67,,,,,
4449,06/04/22 04:51:20 AM,7461.1,8208.8,20.69,,,,,
4450,06/04/22 05:21:20 AM,7369.5,8103.1,20.70,,,,,
4451,06/04/22 05:51:20 AM,7370.3,8097.4,20.70,,,,,
4452,06/04/22 06:21:20 AM,7359.1,8083.7,20.70,,,,,
4453,06/04/22 06:51:20 AM,7293.0,8007.7,20.69,,,,,
4454,06/04/22 07:21:20 AM,7095.3,7793.7,20.63,,,,,
4455,06/04/22 07:51:20 AM,6993.1,7690.4,20.57,,,,,
4456,06/04/22 08:21:20 AM,6939.4,7632.6,20.58,,,,,
4457,06/04/22 08:51:20 AM,6909.3,7601.0,20.55,,,,,
4458,06/04/22 09:21:20 AM,6886.7,7582.0,20.44,,,,,
4459,06/04/22 09:51:20 AM,6803.4,7498.6,20.43,,,,,
4460,06/04/22 10:21:20 AM,6754.4,7437.5,20.43,,,,,
4461,06/04/22 10:51:20 AM,6902.6,7611.2,20.42,,,,,
4462,06/04/22 11:21:20 AM,6620.9,7297.8,20.56,,,,,
4463,06/04/22 11:51:20 AM,6627.4,7307.2,20.51,,,,,
4464,06/04/22 12:21:20 PM,6655.4,7341.4,20.46,,,,,
4465,06/04/22 12:51:20 PM,6603.6,7285.4,20.47,,,,,
4466,06/04/22 01:21:20 PM,6550.4,7224.9,20.50,,,,,
4467,06/04/22 01:51:20 PM,6517.0,7189.3,20.55,,,,,
4468,06/04/22 02:21:20 PM,6530.0,7205.5,20.61,,,,,
4469,06/04/22 02:51:20 PM,6517.0,7187.0,20.61,,,,,
4470,06/04/22 03:21:20 PM,6625.8,7308.7,20.55,,,,,
4471,06/04/22 03:51:20 PM,6820.8,7524.5,20.55,,,,,
4472,06/04/22 04:21:20 PM,6820.0,7517.5,20.67,,,,,
4473,06/04/22 04:51:20 PM,7081.7,7801.7,21.27,,,,,
4474,06/04/22 05:21:20 PM,6982.2,7700.7,21.12,,,,,
4475,06/04/22 05:51:20 PM,6982.2,7699.9,21.10,,,,,
4476,06/04/22 06:21:20 PM,6959.5,7669.7,21.14,,,,,
4477,06/04/22 06:51:20 PM,6931.9,7631.0,21.32,,,,,
4478,06/04/22 07:21:20 PM,6953.7,7656.3,21.33,,,,,
4479,06/04/22 07:51:20 PM,6881.7,7575.7,21.36,,,,,
4480,06/04/22 08:21:20 PM,6840.8,7531.6,21.33,,,,,
4481,06/04/22 08:51:20 PM,6923.5,7620.7,21.37,,,,,
4482,06/04/22 09:21:20 PM,6945.3,7644.4,21.35,,,,,
4483,06/04/22 09:51:20 PM,6923.5,7623.9,21.38,,,,,
4484,06/04/22 10:21:20 PM,6901.7,7592.3,21.36,,,,,
4485,06/04/22 10:51:20 PM,6921.0,7620.7,21.33,,,,,
4486,06/04/22 11:21:20 PM,6928.5,7627.8,21.27,,,,,
4487,06/04/22 11:51:20 PM,6947.8,7646.0,21.23,,,,,
4488,06/05/22 12:21:20 AM,6892.5,7585.2,21.22,,,,,
4489,06/05/22 12:51:20 AM,6967.9,7661.0,21.24,,,,,
4490,06/05/22 01:21:20 AM,6905.9,7589.9,21.28,,,,,
4491,06/05/22 01:51:20 AM,6890.9,7575.7,21.29,,,,,
4492,06/05/22 02:21:20 AM,6810.9,7492.3,21.31,,,,,
4493,06/05/22 02:51:20 AM,6794.2,7467.2,21.29,,,,,
4494,06/05/22 03:21:20 AM,6961.2,7652.3,21.18,,,,,
4495,06/05/22 03:51:20 AM,7153.8,7870.4,21.07,,,,,
4496,06/05/22 04:21:20 AM,7184.4,7899.2,21.04,,,,,
4497,06/05/22 04:51:20 AM,7240.7,7963.5,20.95,,,,,
4498,06/05/22 05:21:20 AM,7293.0,8023.1,20.94,,,,,
4499,06/05/22 05:51:20 AM,7249.3,7961.8,20.94,,,,,
4500,06/05/22 06:21:20 AM,7257.8,7972.3,20.94,,,,,
4501,06/05/22 06:51:20 AM,7255.3,7957.0,20.96,,,,,
4502,06/05/22 07:21:20 AM,7127.5,7822.4,20.96,,,,,
4503,06/05/22 07:51:20 AM,7273.2,7980.4,20.91,,,,,
4504,06/05/22 08:21:20 AM,7363.4,8078.0,20.90,,,,,
4505,06/05/22 08:51:20 AM,7418.7,8140.4,20.88,,,,,
4506,06/05/22 09:21:20 AM,7468.1,8195.7,20.84,,,,,
4507,06/05/22 09:51:20 AM,7472.4,8201.4,20.76,,,,,
4508,06/05/22 10:21:20 AM,7455.9,8193.3,20.63,,,,,
4509,06/05/22 10:51:20 AM,6885.8,7574.1,20.44,,,,,
4510,06/05/22 11:21:20 AM,6732.9,7421.8,20.38,,,,,
4511,06/05/22 11:51:20 AM,6694.9,7377.3,20.36,,,,,
4512,06/05/22 12:21:20 PM,6639.8,7320.4,20.36,,,,,
4513,06/05/22 12:51:20 PM,6633.2,7312.6,20.39,,,,,
4514,06/05/22 01:21:20 PM,6610.2,7294.7,20.39,,,,,
4515,06/05/22 01:51:20 PM,6638.1,7318.8,20.42,,,,,
4516,06/05/22 02:21:20 PM,6644.7,7325.8,20.42,,,,,
4517,06/05/22 02:51:20 PM,6647.2,7323.5,20.43,,,,,
4518,06/05/22 03:21:20 PM,6504.7,7166.1,20.48,,,,,
4519,06/05/22 03:51:20 PM,6573.3,7247.4,20.44,,,,,
4520,06/05/22 04:21:20 PM,6624.1,7304.8,20.39,,,,,
4521,06/05/22 04:51:20 PM,6653.7,7338.3,20.38,,,,,
4522,06/05/22 05:21:20 PM,6694.9,7389.0,20.37,,,,,
4523,06/05/22 05:51:20 PM,6747.8,7441.4,20.37,,,,,
4524,06/05/22 06:21:20 PM,6794.2,7494.7,20.37,,,,,
4525,06/05/22 06:51:20 PM,6815.8,7516.7,20.37,,,,,
4526,06/05/22 07:21:20 PM,6856.6,7562.3,20.38,,,,,
4527,06/05/22 07:51:20 PM,6868.3,7573.4,20.38,,,,,
4528,06/05/22 08:21:20 PM,6830.8,7526.9,20.38,,,,,
4529,06/05/22 08:51:20 PM,6892.5,7592.3,20.39,,,,,
4530,06/05/22 09:21:20 PM,6907.6,7610.4,20.39,,,,,
4531,06/05/22 09:51:20 PM,6929.3,7631.0,20.39,,,,,
4532,06/05/22 10:21:20 PM,6976.3,7681.6,20.39,,,,,
4533,06/05/22 10:51:20 PM,6985.6,7690.4,20.39,,,,,
4534,06/05/22 11:21:20 PM,6995.7,7698.3,20.38,,,,,
4535,06/05/22 11:51:20 PM,6988.9,7690.4,20.38,,,,,
4536,06/06/22 12:21:20 AM,6977.2,7681.6,20.37,,,,,
4537,06/06/22 12:51:20 AM,6963.7,7665.8,20.37,,,,,
4538,06/06/22 01:21:20 AM,6967.1,7666.6,20.37,,,,,
4539,06/06/22 01:51:20 AM,6950.3,7646.0,20.37,,,,,
4540,06/06/22 02:21:20 AM,6940.2,7634.1,20.37,,,,,
4541,06/06/22 02:51:20 AM,6923.5,7609.6,20.37,,,,,
4542,06/06/22 03:21:20 AM,6899.2,7583.6,20.36,,,,,
4543,06/06/22 03:51:20 AM,6911.8,7596.2,20.36,,,,,
4544,06/06/22 04:21:20 AM,6999.0,7696.7,20.34,,,,,
4545,06/06/22 04:51:20 AM,7078.3,7778.6,20.33,,,,,
4546,06/06/22 05:21:20 AM,7126.6,7834.4,20.33,,,,,
4547,06/06/22 05:51:20 AM,7200.6,7913.7,20.30,,,,,
4548,06/06/22 06:21:20 AM,7223.6,7934.5,20.27,,,,,
4549,06/06/22 06:51:20 AM,7241.6,7954.6,20.25,,,,,
4550,06/06/22 07:21:20 AM,7226.2,7938.5,20.23,,,,,
4551,06/06/22 07:51:20 AM,7195.5,7906.4,20.24,,,,,
4552,06/06/22 08:21:20 AM,7157.2,7862.4,20.24,,,,,
4553,06/06/22 08:51:20 AM,7203.2,7922.5,20.20,,,,,
4554,06/06/22 09:21:20 AM,7278.4,8004.5,20.19,,,,,
4555,06/06/22 09:51:20 AM,7346.2,8082.1,20.17,,,,,
4556,06/06/22 10:21:20 AM,7397.1,8138.0,20.14,,,,,
4557,06/06/22 10:51:20 AM,7502.8,8256.9,20.11,,,,,
4558,06/06/22 11:21:20 AM,7528.0,8291.2,20.10,,,,,
4559,06/06/22 11:51:20 AM,7314.4,8048.9,20.06,,,,,
4560,06/06/22 12:21:20 PM,7008.3,7714.2,20.01,,,,,
4561,06/06/22 12:51:20 PM,6869.1,7558.4,19.96,,,,,
4562,06/06/22 01:21:20 PM,6824.2,7510.4,20.15,,,,,
4563,06/06/22 01:51:20 PM,6803.4,7483.7,20.13,,,,,
4564,06/06/22 02:21:20 PM,6931.0,7635.7,20.00,,,,,
4565,06/06/22 02:51:20 PM,6856.6,7552.1,19.95,,,,,
4566,06/06/22 03:21:20 PM,6822.5,7516.7,19.94,,,,,
4567,06/06/22 03:51:20 PM,6763.5,7455.5,19.92,,,,,
4568,06/06/22 04:21:20 PM,6900.9,7605.7,19.95,,,,,
4569,06/06/22 04:51:20 PM,7046.2,7770.6,19.96,,,,,
4570,06/06/22 05:21:20 PM,7124.1,7854.4,19.97,,,,,
4571,06/06/22 05:51:20 PM,7227.1,7969.9,19.97,,,,,
4572,06/06/22 06:21:20 PM,7331.6,8086.9,19.89,,,,,
4573,06/06/22 06:51:20 PM,7294.7,8045.7,19.89,,,,,
4574,06/06/22 07:21:20 PM,7353.1,8116.9,19.89,,,,,
4575,06/06/22 07:51:20 PM,7430.8,8195.7,19.89,,,,,
4576,06/06/22 08:21:20 PM,7297.2,8040.0,19.90,,,,,
4577,06/06/22 08:51:20 PM,7326.4,8079.6,19.81,,,,,
4578,06/06/22 09:21:20 PM,7449.8,8219.4,19.82,,,,,
4579,06/06/22 09:51:20 PM,7602.2,8389.7,19.81,,,,,
4580,06/06/22 10:21:20 PM,7611.0,8396.3,19.80,,,,,
4581,06/06/22 10:51:20 PM,7430.8,8192.5,19.68,,,,,
4582,06/06/22 11:21:20 PM,6767.7,7462.5,19.48,,,,,
