"Plot Title: nieuwpoort plassendal"
"#","Date Time, GMT+01:00","High Range, mS/cm (LGR S/N: 21362414, SEN S/N: 21362414)","Temp, °C (LGR S/N: 21362414, SEN S/N: 21362414)","Coupler Detached (LGR S/N: 21362414)","Coupler Attached (LGR S/N: 21362414)","Host Connected (LGR S/N: 21362414)","Stopped (LGR S/N: 21362414)","End Of File (LGR S/N: 21362414)"
884,02/09/24 09:38:44 PM,0.7397,9.68,,,,,
885,02/09/24 10:08:44 PM,0.7505,9.64,,,,,
886,02/09/24 10:38:44 PM,0.7671,9.64,,,,,
887,02/09/24 11:08:44 PM,0.7988,9.64,,,,,
888,02/09/24 11:38:44 PM,0.8092,9.64,,,,,
889,02/10/24 12:08:44 AM,0.8218,9.65,,,,,
890,02/10/24 12:38:44 AM,0.8244,9.63,,,,,
891,02/10/24 01:08:44 AM,0.8254,9.61,,,,,
892,02/10/24 01:38:44 AM,0.8254,9.61,,,,,
893,02/10/24 02:08:44 AM,0.8254,9.60,,,,,
894,02/10/24 02:38:44 AM,0.8254,9.58,,,,,
895,02/10/24 03:08:44 AM,0.8244,9.54,,,,,
896,02/10/24 03:38:44 AM,0.8275,9.55,,,,,
897,02/10/24 04:08:44 AM,0.8359,9.56,,,,,
898,02/10/24 04:38:44 AM,0.8380,9.56,,,,,
899,02/10/24 05:08:44 AM,0.8370,9.55,,,,,
900,02/10/24 05:38:44 AM,0.8281,9.51,,,,,
901,02/10/24 06:08:44 AM,0.7868,9.48,,,,,
902,02/10/24 06:38:44 AM,0.7423,9.42,,,,,
903,02/10/24 07:08:44 AM,0.7325,9.42,,,,,
904,02/10/24 07:38:44 AM,0.7443,9.43,,,,,
905,02/10/24 08:08:44 AM,0.7572,9.45,,,,,
906,02/10/24 08:38:44 AM,0.7578,9.42,,,,,
907,02/10/24 09:08:44 AM,0.7356,9.39,,,,,
908,02/10/24 09:38:44 AM,0.7181,9.38,,,,,
909,02/10/24 10:08:44 AM,0.7155,9.38,,,,,
910,02/10/24 10:38:44 AM,0.7150,9.39,,,,,
911,02/10/24 11:08:44 AM,0.7155,9.42,,,,,
912,02/10/24 11:38:44 AM,0.7166,9.43,,,,,
913,02/10/24 12:08:44 PM,0.7232,9.50,,,,,
914,02/10/24 12:38:44 PM,0.7258,9.56,,,,,
915,02/10/24 01:08:44 PM,0.7253,9.55,,,,,
916,02/10/24 01:38:44 PM,0.7258,9.54,,,,,
917,02/10/24 02:08:44 PM,0.7273,9.58,,,,,
918,02/10/24 02:38:44 PM,0.7299,9.73,,,,,
919,02/10/24 03:08:44 PM,0.7284,9.61,,,,,
920,02/10/24 03:38:44 PM,0.7325,9.77,,,,,
921,02/10/24 04:08:44 PM,0.7325,9.79,,,,,
922,02/10/24 04:38:44 PM,0.7335,9.90,,,,,
923,02/10/24 05:08:44 PM,0.7304,10.05,,,,,
924,02/10/24 05:38:44 PM,0.7212,9.90,,,,,
925,02/10/24 06:08:44 PM,0.7048,9.66,,,,,
926,02/10/24 06:38:44 PM,0.7119,9.50,,,,,
927,02/10/24 07:08:44 PM,0.7479,9.64,,,,,
928,02/10/24 07:38:44 PM,0.7572,9.65,,,,,
929,02/10/24 08:08:44 PM,0.7381,9.65,,,,,
930,02/10/24 08:38:44 PM,0.6889,9.61,,,,,
931,02/10/24 09:08:44 PM,0.6388,9.64,,,,,
932,02/10/24 09:38:44 PM,0.6227,9.68,,,,,
933,02/10/24 10:08:44 PM,0.6081,9.69,,,,,
934,02/10/24 10:38:44 PM,0.6036,9.69,,,,,
935,02/10/24 11:08:44 PM,0.6051,9.69,,,,,
936,02/10/24 11:38:44 PM,0.5996,9.70,,,,,
937,02/11/24 12:08:44 AM,0.5946,9.68,,,,,
938,02/11/24 12:38:44 AM,0.5951,9.68,,,,,
939,02/11/24 01:08:44 AM,0.5996,9.65,,,,,
940,02/11/24 01:38:44 AM,0.6021,9.64,,,,,
941,02/11/24 02:08:44 AM,0.5991,9.63,,,,,
942,02/11/24 02:38:44 AM,0.5966,9.63,,,,,
943,02/11/24 03:08:44 AM,0.5946,9.63,,,,,
944,02/11/24 03:38:44 AM,0.5891,9.61,,,,,
945,02/11/24 04:08:44 AM,0.5847,9.61,,,,,
946,02/11/24 04:38:44 AM,0.5747,9.58,,,,,
947,02/11/24 05:08:44 AM,0.5638,9.56,,,,,
948,02/11/24 05:38:44 AM,0.5564,9.54,,,,,
949,02/11/24 06:08:44 AM,0.5505,9.50,,,,,
950,02/11/24 06:38:44 AM,0.5515,9.54,,,,,
951,02/11/24 07:08:44 AM,0.5802,9.63,,,,,
952,02/11/24 07:38:44 AM,0.6081,9.69,,,,,
953,02/11/24 08:08:44 AM,0.6061,9.71,,,,,
954,02/11/24 08:38:44 AM,0.5584,9.76,,,,,
955,02/11/24 09:08:44 AM,0.5102,9.77,,,,,
956,02/11/24 09:38:44 AM,0.5000,9.81,,,,,
957,02/11/24 10:08:44 AM,0.5117,9.86,,,,,
958,02/11/24 10:38:44 AM,0.5161,9.91,,,,,
959,02/11/24 11:08:44 AM,0.5156,9.95,,,,,
960,02/11/24 11:38:44 AM,0.5406,10.00,,,,,
961,02/11/24 12:08:44 PM,0.5817,10.03,,,,,
962,02/11/24 12:38:44 PM,0.6171,10.07,,,,,
963,02/11/24 01:08:44 PM,0.6352,10.08,,,,,
964,02/11/24 01:38:44 PM,0.6297,10.12,,,,,
965,02/11/24 02:08:44 PM,0.6131,10.15,,,,,
966,02/11/24 02:38:44 PM,0.5976,10.22,,,,,
967,02/11/24 03:08:44 PM,0.6021,10.22,,,,,
968,02/11/24 03:38:44 PM,0.5881,10.26,,,,,
969,02/11/24 04:08:44 PM,0.5891,10.21,,,,,
970,02/11/24 04:38:44 PM,0.5852,10.18,,,,,
971,02/11/24 05:08:44 PM,0.5916,10.17,,,,,
972,02/11/24 05:38:44 PM,0.6222,10.17,,,,,
973,02/11/24 06:08:44 PM,0.6377,10.20,,,,,
974,02/11/24 06:38:44 PM,0.5901,10.18,,,,,
975,02/11/24 07:08:44 PM,0.5594,10.17,,,,,
976,02/11/24 07:38:44 PM,0.5357,10.15,,,,,
977,02/11/24 08:08:44 PM,0.5117,10.15,,,,,
978,02/11/24 08:38:44 PM,0.5112,10.13,,,,,
979,02/11/24 09:08:44 PM,0.5146,10.11,,,,,
980,02/11/24 09:38:44 PM,0.5387,10.15,,,,,
981,02/11/24 10:08:44 PM,0.5673,10.13,,,,,
982,02/11/24 10:38:44 PM,0.5837,10.15,,,,,
983,02/11/24 11:08:44 PM,0.5857,10.07,,,,,
984,02/11/24 11:38:44 PM,0.5881,10.10,,,,,
985,02/12/24 12:08:44 AM,0.5901,10.05,,,,,
986,02/12/24 12:38:44 AM,0.5896,10.06,,,,,
987,02/12/24 01:08:44 AM,0.5911,10.06,,,,,
988,02/12/24 01:38:44 AM,0.5911,10.01,,,,,
989,02/12/24 02:08:44 AM,0.5906,10.00,,,,,
990,02/12/24 02:38:44 AM,0.5901,9.98,,,,,
991,02/12/24 03:08:44 AM,0.5891,9.94,,,,,
992,02/12/24 03:38:44 AM,0.5891,9.91,,,,,
993,02/12/24 04:08:44 AM,0.5896,9.92,,,,,
994,02/12/24 04:38:44 AM,0.5881,9.90,,,,,
995,02/12/24 05:08:44 AM,0.5872,9.89,,,,,
996,02/12/24 05:38:44 AM,0.5772,9.84,,,,,
997,02/12/24 06:08:44 AM,0.5554,9.84,,,,,
998,02/12/24 06:38:44 AM,0.5382,9.82,,,,,
999,02/12/24 07:08:44 AM,0.5205,9.81,,,,,
1000,02/12/24 07:38:44 AM,0.5166,9.81,,,,,
1001,02/12/24 08:08:44 AM,0.5525,9.80,,,,,
1002,02/12/24 08:38:44 AM,0.6222,9.76,,,,,
1003,02/12/24 09:08:44 AM,0.7099,9.75,,,,,
1004,02/12/24 09:38:44 AM,0.7510,9.69,,,,,
1005,02/12/24 10:08:44 AM,0.7583,9.68,,,,,
1006,02/12/24 10:38:44 AM,0.7464,9.63,,,,,
1007,02/12/24 11:08:44 AM,0.7417,9.61,,,,,
1008,02/12/24 11:38:44 AM,0.7521,9.63,,,,,
1009,02/12/24 12:08:44 PM,0.7655,9.68,,,,,
1010,02/12/24 12:38:44 PM,0.7733,9.73,,,,,
1011,02/12/24 01:08:44 PM,0.7795,9.77,,,,,
1012,02/12/24 01:38:44 PM,0.7847,9.89,,,,,
1013,02/12/24 02:08:44 PM,0.7868,9.94,,,,,
1014,02/12/24 02:38:44 PM,0.7868,9.97,,,,,
1015,02/12/24 03:08:44 PM,0.7858,9.96,,,,,
1016,02/12/24 03:38:44 PM,0.7863,9.97,,,,,
1017,02/12/24 04:08:44 PM,0.7868,9.97,,,,,
1018,02/12/24 04:38:44 PM,0.7821,10.01,,,,,
1019,02/12/24 05:08:44 PM,0.7712,9.97,,,,,
1020,02/12/24 05:38:44 PM,0.7686,9.95,,,,,
1021,02/12/24 06:08:44 PM,0.7749,9.94,,,,,
1022,02/12/24 06:38:44 PM,0.7816,9.90,,,,,
1023,02/12/24 07:08:44 PM,0.7868,9.81,,,,,
1024,02/12/24 07:38:44 PM,0.7910,9.80,,,,,
1025,02/12/24 08:08:44 PM,0.7837,9.74,,,,,
1026,02/12/24 08:38:44 PM,0.7284,9.68,,,,,
1027,02/12/24 09:08:44 PM,0.6605,9.66,,,,,
1028,02/12/24 09:38:44 PM,0.6322,9.64,,,,,
1029,02/12/24 10:08:44 PM,0.6206,9.61,,,,,
1030,02/12/24 10:38:44 PM,0.6181,9.59,,,,,
1031,02/12/24 11:08:44 PM,0.6201,9.55,,,,,
1032,02/12/24 11:38:44 PM,0.6211,9.50,,,,,
1033,02/13/24 12:08:44 AM,0.6201,9.42,,,,,
1034,02/13/24 12:38:44 AM,0.6196,9.38,,,,,
1035,02/13/24 01:08:44 AM,0.6201,9.38,,,,,
1036,02/13/24 01:38:44 AM,0.6186,9.33,,,,,
1037,02/13/24 02:08:44 AM,0.6191,9.33,,,,,
1038,02/13/24 02:38:44 AM,0.6181,9.28,,,,,
1039,02/13/24 03:08:44 AM,0.6176,9.23,,,,,
1040,02/13/24 03:38:44 AM,0.6176,9.22,,,,,
1041,02/13/24 04:08:44 AM,0.6171,9.19,,,,,
1042,02/13/24 04:38:44 AM,0.6161,9.17,,,,,
1043,02/13/24 05:08:44 AM,0.6156,9.13,,,,,
1044,02/13/24 05:38:44 AM,0.6146,9.07,,,,,
1045,02/13/24 06:08:44 AM,0.6136,9.03,,,,,
1046,02/13/24 06:38:44 AM,0.6136,9.01,,,,,
1047,02/13/24 07:08:44 AM,0.6141,8.93,,,,,
1048,02/13/24 07:38:44 AM,0.6196,8.90,,,,,
1049,02/13/24 08:08:44 AM,0.6282,8.96,,,,,
1050,02/13/24 08:38:44 AM,0.6357,8.91,,,,,
1051,02/13/24 09:08:44 AM,0.6509,8.98,,,,,
1052,02/13/24 09:38:44 AM,0.6818,9.00,,,,,
1053,02/13/24 10:08:44 AM,0.7171,9.00,,,,,
1054,02/13/24 10:38:44 AM,0.7567,9.01,,,,,
1055,02/13/24 11:08:44 AM,0.7759,9.04,,,,,
1056,02/13/24 11:38:44 AM,0.7821,9.08,,,,,
1057,02/13/24 12:08:44 PM,0.7868,9.13,,,,,
1058,02/13/24 12:38:44 PM,0.7619,9.18,,,,,
1059,02/13/24 01:08:44 PM,0.7448,9.23,,,,,
1060,02/13/24 01:38:44 PM,0.7387,9.34,,,,,
1061,02/13/24 02:08:44 PM,0.7294,9.37,,,,,
1062,02/13/24 02:38:44 PM,0.7294,9.37,,,,,
1063,02/13/24 03:08:44 PM,0.7320,9.34,,,,,
1064,02/13/24 03:38:44 PM,0.7335,9.35,,,,,
1065,02/13/24 04:08:44 PM,0.7361,9.37,,,,,
1066,02/13/24 04:38:44 PM,0.7366,9.37,,,,,
1067,02/13/24 05:08:44 PM,0.7330,9.34,,,,,
1068,02/13/24 05:38:44 PM,0.7361,9.35,,,,,
1069,02/13/24 06:08:44 PM,0.7397,9.33,,,,,
1070,02/13/24 06:38:44 PM,0.7309,9.32,,,,,
1071,02/13/24 07:08:44 PM,0.7340,9.30,,,,,
1072,02/13/24 07:38:44 PM,0.7314,9.32,,,,,
1073,02/13/24 08:08:44 PM,0.7232,9.30,,,,,
1074,02/13/24 08:38:44 PM,0.7166,9.30,,,,,
1075,02/13/24 09:08:44 PM,0.7104,9.29,,,,,
1076,02/13/24 09:38:44 PM,0.7048,9.29,,,,,
1077,02/13/24 10:08:44 PM,0.7027,9.28,,,,,
1078,02/13/24 10:38:44 PM,0.7032,9.28,,,,,
1079,02/13/24 11:08:44 PM,0.7007,9.29,,,,,
1080,02/13/24 11:38:44 PM,0.6986,9.29,,,,,
1081,02/14/24 12:08:44 AM,0.6951,9.29,,,,,
1082,02/14/24 12:38:44 AM,0.6935,9.29,,,,,
1083,02/14/24 01:08:44 AM,0.6925,9.30,,,,,
1084,02/14/24 01:38:44 AM,0.6920,9.32,,,,,
1085,02/14/24 02:08:44 AM,0.6910,9.33,,,,,
1086,02/14/24 02:38:44 AM,0.6910,9.33,,,,,
1087,02/14/24 03:08:44 AM,0.6905,9.34,,,,,
1088,02/14/24 03:38:44 AM,0.6900,9.35,,,,,
1089,02/14/24 04:08:44 AM,0.6900,9.35,,,,,
1090,02/14/24 04:38:44 AM,0.6900,9.37,,,,,
1091,02/14/24 05:08:44 AM,0.6895,9.38,,,,,
1092,02/14/24 05:38:44 AM,0.6895,9.35,,,,,
1093,02/14/24 06:08:44 AM,0.6900,9.37,,,,,
1094,02/14/24 06:38:44 AM,0.6895,9.39,,,,,
1095,02/14/24 07:08:44 AM,0.6895,9.40,,,,,
1096,02/14/24 07:38:44 AM,0.6864,9.40,,,,,
1097,02/14/24 08:08:44 AM,0.6823,9.43,,,,,
1098,02/14/24 08:38:44 AM,0.6681,9.43,,,,,
1099,02/14/24 09:08:44 AM,0.6590,9.43,,,,,
1100,02/14/24 09:38:44 AM,0.6554,9.45,,,,,
1101,02/14/24 10:08:44 AM,0.6539,9.47,,,,,
1102,02/14/24 10:38:44 AM,0.6564,9.48,,,,,
1103,02/14/24 11:08:44 AM,0.6574,9.53,,,,,
1104,02/14/24 11:38:44 AM,0.6590,9.56,,,,,
1105,02/14/24 12:08:44 PM,0.6590,9.59,,,,,
1106,02/14/24 12:38:44 PM,0.6605,9.60,,,,,
1107,02/14/24 01:08:44 PM,0.6620,9.66,,,,,
1108,02/14/24 01:38:44 PM,0.6671,9.68,,,,,
1109,02/14/24 02:08:44 PM,0.6686,9.70,,,,,
1110,02/14/24 02:38:44 PM,0.6681,9.77,,,,,
1111,02/14/24 03:08:44 PM,0.6681,9.82,,,,,
1112,02/14/24 03:38:44 PM,0.6686,9.86,,,,,
1113,02/14/24 04:08:44 PM,0.6686,9.90,,,,,
1114,02/14/24 04:38:44 PM,0.6701,9.91,,,,,
1115,02/14/24 05:08:44 PM,0.6706,9.92,,,,,
1116,02/14/24 05:38:44 PM,0.6722,9.94,,,,,
1117,02/14/24 06:08:44 PM,0.6727,9.95,,,,,
1118,02/14/24 06:38:44 PM,0.6737,9.96,,,,,
1119,02/14/24 07:08:44 PM,0.6742,9.97,,,,,
1120,02/14/24 07:38:44 PM,0.6772,9.96,,,,,
1121,02/14/24 08:08:44 PM,0.6803,9.96,,,,,
1122,02/14/24 08:38:44 PM,0.6783,9.96,,,,,
1123,02/14/24 09:08:44 PM,0.6478,9.98,,,,,
1124,02/14/24 09:38:44 PM,0.6161,9.97,,,,,
1125,02/14/24 10:08:44 PM,0.6448,9.96,,,,,
1126,02/14/24 10:38:44 PM,0.6915,9.92,,,,,
1127,02/14/24 11:08:44 PM,0.7407,9.87,,,,,
1128,02/14/24 11:38:44 PM,0.7863,9.86,,,,,
1129,02/15/24 12:08:44 AM,0.8171,9.82,,,,,
1130,02/15/24 12:38:44 AM,0.8322,9.85,,,,,
1131,02/15/24 01:08:44 AM,0.8270,9.86,,,,,
1132,02/15/24 01:38:44 AM,0.7588,9.89,,,,,
1133,02/15/24 02:08:44 AM,0.7304,9.91,,,,,
1134,02/15/24 02:38:44 AM,0.7723,9.91,,,,,
1135,02/15/24 03:08:44 AM,0.8533,9.95,,,,,
1136,02/15/24 03:38:44 AM,0.8659,9.96,,,,,
1137,02/15/24 04:08:44 AM,0.8781,9.98,,,,,
1138,02/15/24 04:38:44 AM,0.8506,9.98,,,,,
1139,02/15/24 05:08:44 AM,0.8233,10.00,,,,,
1140,02/15/24 05:38:44 AM,0.8249,9.98,,,,,
1141,02/15/24 06:08:44 AM,0.8244,10.01,,,,,
1142,02/15/24 06:38:44 AM,0.8322,10.03,,,,,
1143,02/15/24 07:08:44 AM,0.8270,10.03,,,,,
1144,02/15/24 07:38:44 AM,0.8207,10.07,,,,,
1145,02/15/24 08:08:44 AM,0.8533,10.08,,,,,
1146,02/15/24 08:38:44 AM,0.8733,10.11,,,,,
1147,02/15/24 09:08:44 AM,0.7603,10.08,,,,,
1148,02/15/24 09:38:44 AM,0.7309,10.07,,,,,
1149,02/15/24 10:08:44 AM,0.7423,10.11,,,,,
1150,02/15/24 10:38:44 AM,0.7500,10.13,,,,,
1151,02/15/24 11:08:44 AM,0.7361,10.17,,,,,
1152,02/15/24 11:38:44 AM,0.7330,10.17,,,,,
1153,02/15/24 12:08:44 PM,0.7397,10.21,,,,,
1154,02/15/24 12:38:44 PM,0.7407,10.31,,,,,
1155,02/15/24 01:08:44 PM,0.7387,10.48,,,,,
1156,02/15/24 01:38:44 PM,0.7166,10.58,,,,,
1157,02/15/24 02:08:44 PM,0.6976,10.54,,,,,
1158,02/15/24 02:38:44 PM,0.6900,10.52,,,,,
1159,02/15/24 03:08:44 PM,0.6869,10.49,,,,,
1160,02/15/24 03:38:44 PM,0.6951,10.48,,,,,
1161,02/15/24 04:08:44 PM,0.7053,10.47,,,,,
1162,02/15/24 04:38:44 PM,0.7048,10.48,,,,,
1163,02/15/24 05:08:44 PM,0.7053,10.54,,,,,
1164,02/15/24 05:38:44 PM,0.7073,10.59,,,,,
1165,02/15/24 06:08:44 PM,0.7073,10.55,,,,,
1166,02/15/24 06:38:44 PM,0.7078,10.58,,,,,
1167,02/15/24 07:08:44 PM,0.7073,10.55,,,,,
1168,02/15/24 07:38:44 PM,0.7104,10.59,,,,,
1169,02/15/24 08:08:44 PM,0.7212,10.58,,,,,
1170,02/15/24 08:38:44 PM,0.7474,10.53,,,,,
1171,02/15/24 09:08:44 PM,0.7920,10.50,,,,,
1172,02/15/24 09:38:44 PM,0.8286,10.54,,,,,
1173,02/15/24 10:08:44 PM,0.8317,10.55,,,,,
1174,02/15/24 10:38:44 PM,0.8317,10.54,,,,,
1175,02/15/24 11:08:44 PM,0.8275,10.53,,,,,
1176,02/15/24 11:38:44 PM,0.8123,10.52,,,,,
1177,02/16/24 12:08:44 AM,0.8045,10.52,,,,,
1178,02/16/24 12:38:44 AM,0.8050,10.50,,,,,
1179,02/16/24 01:08:44 AM,0.8009,10.50,,,,,
1180,02/16/24 01:38:44 AM,0.7910,10.50,,,,,
1181,02/16/24 02:08:44 AM,0.7842,10.50,,,,,
1182,02/16/24 02:38:44 AM,0.7769,10.48,,,,,
1183,02/16/24 03:08:44 AM,0.7723,10.48,,,,,
1184,02/16/24 03:38:44 AM,0.7691,10.48,,,,,
1185,02/16/24 04:08:44 AM,0.7671,10.48,,,,,
1186,02/16/24 04:38:44 AM,0.7666,10.47,,,,,
1187,02/16/24 05:08:44 AM,0.7671,10.47,,,,,
1188,02/16/24 05:38:44 AM,0.7671,10.47,,,,,
1189,02/16/24 06:08:44 AM,0.7660,10.45,,,,,
1190,02/16/24 06:38:44 AM,0.7660,10.45,,,,,
1191,02/16/24 07:08:44 AM,0.7666,10.47,,,,,
1192,02/16/24 07:38:44 AM,0.7660,10.45,,,,,
1193,02/16/24 08:08:44 AM,0.7660,10.47,,,,,
1194,02/16/24 08:38:44 AM,0.7645,10.45,,,,,
1195,02/16/24 09:08:44 AM,0.7645,10.47,,,,,
1196,02/16/24 09:38:44 AM,0.7660,10.48,,,,,
1197,02/16/24 10:08:44 AM,0.7516,10.48,,,,,
1198,02/16/24 10:38:44 AM,0.7084,10.49,,,,,
1199,02/16/24 11:08:44 AM,0.6691,10.48,,,,,
1200,02/16/24 11:38:44 AM,0.6620,10.49,,,,,
1201,02/16/24 12:08:44 PM,0.6742,10.55,,,,,
1202,02/16/24 12:38:44 PM,0.6981,10.63,,,,,
1203,02/16/24 01:08:44 PM,0.7053,10.67,,,,,
1204,02/16/24 01:38:44 PM,0.7135,10.75,,,,,
1205,02/16/24 02:08:44 PM,0.7155,10.81,,,,,
1206,02/16/24 02:38:44 PM,0.7125,10.90,,,,,
1207,02/16/24 03:08:44 PM,0.7166,10.95,,,,,
1208,02/16/24 03:38:44 PM,0.7237,10.99,,,,,
1209,02/16/24 04:08:44 PM,0.7278,11.01,,,,,
1210,02/16/24 04:38:44 PM,0.7237,10.99,,,,,
1211,02/16/24 05:08:44 PM,0.7166,10.99,,,,,
1212,02/16/24 05:38:44 PM,0.7119,10.95,,,,,
1213,02/16/24 06:08:44 PM,0.7114,10.92,,,,,
1214,02/16/24 06:38:44 PM,0.7201,10.90,,,,,
1215,02/16/24 07:08:44 PM,0.7196,10.89,,,,,
1216,02/16/24 07:38:44 PM,0.7222,10.89,,,,,
1217,02/16/24 08:08:44 PM,0.7340,10.86,,,,,
1218,02/16/24 08:38:44 PM,0.7376,10.86,,,,,
1219,02/16/24 09:08:44 PM,0.7459,10.83,,,,,
1220,02/16/24 09:38:44 PM,0.7614,10.83,,,,,
1221,02/16/24 10:08:44 PM,0.7712,10.84,,,,,
1222,02/16/24 10:38:44 PM,0.7847,10.85,,,,,
1223,02/16/24 11:08:44 PM,0.8066,10.84,,,,,
1224,02/16/24 11:38:44 PM,0.8343,10.83,,,,,
1225,02/17/24 12:08:44 AM,0.8691,10.89,,,,,
1226,02/17/24 12:38:44 AM,0.8887,10.94,,,,,
1227,02/17/24 01:08:44 AM,0.8517,10.92,,,,,
1228,02/17/24 01:38:44 AM,0.8207,10.95,,,,,
1229,02/17/24 02:08:44 AM,0.8071,10.95,,,,,
1230,02/17/24 02:38:44 AM,0.7474,10.92,,,,,
1231,02/17/24 03:08:44 AM,0.7181,10.92,,,,,
1232,02/17/24 03:38:44 AM,0.7166,10.91,,,,,
1233,02/17/24 04:08:44 AM,0.7181,10.91,,,,,
1234,02/17/24 04:38:44 AM,0.7186,10.91,,,,,
1235,02/17/24 05:08:44 AM,0.7196,10.89,,,,,
1236,02/17/24 05:38:44 AM,0.7196,10.89,,,,,
1237,02/17/24 06:08:44 AM,0.7227,10.89,,,,,
1238,02/17/24 06:38:44 AM,0.7314,10.95,,,,,
1239,02/17/24 07:08:44 AM,0.7289,10.89,,,,,
1240,02/17/24 07:38:44 AM,0.7284,10.90,,,,,
1241,02/17/24 08:08:44 AM,0.7284,10.88,,,,,
1242,02/17/24 08:38:44 AM,0.7253,10.85,,,,,
1243,02/17/24 09:08:44 AM,0.7335,10.89,,,,,
1244,02/17/24 09:38:44 AM,0.7376,10.90,,,,,
1245,02/17/24 10:08:44 AM,0.7330,10.88,,,,,
1246,02/17/24 10:38:44 AM,0.7345,10.88,,,,,
1247,02/17/24 11:08:44 AM,0.7366,10.96,,,,,
1248,02/17/24 11:38:44 AM,0.7361,11.00,,,,,
1249,02/17/24 12:08:44 PM,0.7387,11.14,,,,,
1250,02/17/24 12:38:44 PM,0.7433,11.18,,,,,
1251,02/17/24 01:08:44 PM,0.7485,11.23,,,,,
1252,02/17/24 01:38:44 PM,0.7516,11.31,,,,,
1253,02/17/24 02:08:44 PM,0.7557,11.30,,,,,
1254,02/17/24 02:38:44 PM,0.7609,11.32,,,,,
1255,02/17/24 03:08:44 PM,0.7650,11.33,,,,,
1256,02/17/24 03:38:44 PM,0.7676,11.33,,,,,
1257,02/17/24 04:08:44 PM,0.7738,11.35,,,,,
1258,02/17/24 04:38:44 PM,0.7816,11.33,,,,,
1259,02/17/24 05:08:44 PM,0.7832,11.35,,,,,
1260,02/17/24 05:38:44 PM,0.7837,11.35,,,,,
1261,02/17/24 06:08:44 PM,0.7878,11.35,,,,,
1262,02/17/24 06:38:44 PM,0.7936,11.35,,,,,
1263,02/17/24 07:08:44 PM,0.7930,11.33,,,,,
1264,02/17/24 07:38:44 PM,0.7800,11.32,,,,,
1265,02/17/24 08:08:44 PM,0.7899,11.33,,,,,
1266,02/17/24 08:38:44 PM,0.7941,11.32,,,,,
1267,02/17/24 09:08:44 PM,0.7977,11.31,,,,,
1268,02/17/24 09:38:44 PM,0.8029,11.31,,,,,
1269,02/17/24 10:08:44 PM,0.8071,11.30,,,,,
1270,02/17/24 10:38:44 PM,0.7983,11.32,,,,,
1271,02/17/24 11:08:44 PM,0.7821,11.39,,,,,
1272,02/17/24 11:38:44 PM,0.7552,11.41,,,,,
1273,02/18/24 12:08:44 AM,0.7012,11.44,,,,,
1274,02/18/24 12:38:44 AM,0.6940,11.47,,,,,
1275,02/18/24 01:08:44 AM,0.6971,11.47,,,,,
1276,02/18/24 01:38:44 AM,0.7022,11.46,,,,,
1277,02/18/24 02:08:44 AM,0.7094,11.46,,,,,
1278,02/18/24 02:38:44 AM,0.7078,11.44,,,,,
1279,02/18/24 03:08:44 AM,0.7099,11.46,,,,,
1280,02/18/24 03:38:44 AM,0.7114,11.44,,,,,
1281,02/18/24 04:08:44 AM,0.7125,11.44,,,,,
1282,02/18/24 04:38:44 AM,0.7150,11.43,,,,,
1283,02/18/24 05:08:44 AM,0.7176,11.44,,,,,
1284,02/18/24 05:38:44 AM,0.7207,11.43,,,,,
1285,02/18/24 06:08:44 AM,0.7207,11.38,,,,,
1286,02/18/24 06:38:44 AM,0.7222,11.39,,,,,
1287,02/18/24 07:08:44 AM,0.7232,11.38,,,,,
1288,02/18/24 07:38:44 AM,0.7253,11.38,,,,,
1289,02/18/24 08:08:44 AM,0.7258,11.38,,,,,
1290,02/18/24 08:38:44 AM,0.7284,11.38,,,,,
1291,02/18/24 09:08:44 AM,0.7237,11.31,,,,,
1292,02/18/24 09:38:44 AM,0.7304,11.31,,,,,
1293,02/18/24 10:08:44 AM,0.7438,11.32,,,,,
1294,02/18/24 10:38:44 AM,0.7557,11.31,,,,,
1295,02/18/24 11:08:44 AM,0.7936,11.35,,,,,
1296,02/18/24 11:38:44 AM,0.8333,11.37,,,,,
1297,02/18/24 12:08:44 PM,0.8617,11.38,,,,,
1298,02/18/24 12:38:44 PM,0.8871,11.42,,,,,
1299,02/18/24 01:08:44 PM,0.8749,11.47,,,,,
1300,02/18/24 01:38:44 PM,0.8850,11.49,,,,,
1301,02/18/24 02:08:44 PM,0.8876,11.51,,,,,
1302,02/18/24 02:38:44 PM,0.8881,11.54,,,,,
1303,02/18/24 03:08:44 PM,0.8876,11.54,,,,,
1304,02/18/24 03:38:44 PM,0.8828,11.58,,,,,
1305,02/18/24 04:08:44 PM,0.8791,11.59,,,,,
1306,02/18/24 04:38:44 PM,0.8733,11.58,,,,,
1307,02/18/24 05:08:44 PM,0.8543,11.58,,,,,
1308,02/18/24 05:38:44 PM,0.8391,11.57,,,,,
1309,02/18/24 06:08:44 PM,0.8176,11.54,,,,,
1310,02/18/24 06:38:44 PM,0.7941,11.54,,,,,
1311,02/18/24 07:08:44 PM,0.7795,11.53,,,,,
1312,02/18/24 07:38:44 PM,0.7743,11.51,,,,,
1313,02/18/24 08:08:44 PM,0.7650,11.48,,,,,
1314,02/18/24 08:38:44 PM,0.7459,11.46,,,,,
1315,02/18/24 09:08:44 PM,0.7320,11.42,,,,,
1316,02/18/24 09:38:44 PM,0.7227,11.43,,,,,
1317,02/18/24 10:08:44 PM,0.6920,11.41,,,,,
